"long","lat","order","hole","piece","DPA_PROVIN","group"
746609.7803,9730600.1241,470,FALSE,"1","03","03.1"
747635.0357,9731303.9079,471,FALSE,"1","03","03.1"
749979.3586,9730682.4722,472,FALSE,"1","03","03.1"
753883.036,9731610.3426,473,FALSE,"1","03","03.1"
754317.1373,9730087.1072,474,FALSE,"1","03","03.1"
756443.6512,9729256.0984,475,FALSE,"1","03","03.1"
760112.555,9728704.0456,476,FALSE,"1","03","03.1"
759207.1293,9726872.051,477,FALSE,"1","03","03.1"
760723.9728,9726020.4791,478,FALSE,"1","03","03.1"
760823.1849,9724192.2185,479,FALSE,"1","03","03.1"
762634.4301,9722687.686,480,FALSE,"1","03","03.1"
763408.4915,9722948.7461,481,FALSE,"1","03","03.1"
766731.9446,9719113.5001,482,FALSE,"1","03","03.1"
769331.0797,9718213.1169,483,FALSE,"1","03","03.1"
770262.3294,9716934.1303,484,FALSE,"1","03","03.1"
886128.8789,10072239.0012,485,FALSE,"1","04","04.1"
885232.7349,10071384.5792,486,FALSE,"1","04","04.1"
882273.8133,10070260.5746,487,FALSE,"1","04","04.1"
876739.1232,10071051.0836,488,FALSE,"1","04","04.1"
874390.3694,10070424.309,489,FALSE,"1","04","04.1"
872245.1398,10071696.9102,490,FALSE,"1","04","04.1"
870326.1789,10071702.2015,491,FALSE,"1","04","04.1"
868911.232,10070940.0455,492,FALSE,"1","04","04.1"
868529.0137,10068798.0729,493,FALSE,"1","04","04.1"
872278.6798,10066889.9963,494,FALSE,"1","04","04.1"
869717.2591,10062126.0566,495,FALSE,"1","04","04.1"
866270.3758,10060659.1578,496,FALSE,"1","04","04.1"
865189.4404,10058975.4354,497,FALSE,"1","04","04.1"
861734.6671,10056033.3707,498,FALSE,"1","04","04.1"
860671.4212,10053176.0296,499,FALSE,"1","04","04.1"
859478.2213,10052419.1779,500,FALSE,"1","04","04.1"
858315.5926,10050256.1853,501,FALSE,"1","04","04.1"
857106.782,10049341.862,502,FALSE,"1","04","04.1"
854801.3322,10044658.6034,503,FALSE,"1","04","04.1"
855888.6466,10044188.4532,504,FALSE,"1","04","04.1"
856751.8438,10042224.665,505,FALSE,"1","04","04.1"
856593.0495,10040773.0132,506,FALSE,"1","04","04.1"
854842.0388,10039495.1443,507,FALSE,"1","04","04.1"
854326.4952,10040305.4912,508,FALSE,"1","04","04.1"
852047.3979,10039477.2914,509,FALSE,"1","04","04.1"
850248.0113,10040484.749,510,FALSE,"1","04","04.1"
849221.3039,10042039.2443,511,FALSE,"1","04","04.1"
842472.2055,10044417.8294,512,FALSE,"1","04","04.1"
840022.1074,10047728.902,513,FALSE,"1","04","04.1"
838232.3722,10047844.6333,514,FALSE,"1","04","04.1"
834618.0486,10049838.4874,515,FALSE,"1","04","04.1"
833652.0005,10051865.8958,516,FALSE,"1","04","04.1"
832325.3119,10052409.408,517,FALSE,"1","04","04.1"
828679.1481,10052158.1189,518,FALSE,"1","04","04.1"
823642.2097,10053239.61,519,FALSE,"1","04","04.1"
821572.1747,10056493.7448,520,FALSE,"1","04","04.1"
819562.3559,10058713.4933,521,FALSE,"1","04","04.1"
819677.2446,10063702.694,522,FALSE,"1","04","04.1"
818426.855,10064495.2659,523,FALSE,"1","04","04.1"
818314.5944,10069171.4447,524,FALSE,"1","04","04.1"
817008.9122,10069243.5812,525,FALSE,"1","04","04.1"
815376.4684,10072806.3331,526,FALSE,"1","04","04.1"
813069.25,10074083.75,527,FALSE,"1","04","04.1"
811936.55,10075921.66,528,FALSE,"1","04","04.1"
811050.8009,10078977.7826,529,FALSE,"1","04","04.1"
809543.9343,10080880.3081,530,FALSE,"1","04","04.1"
806000.0581,10083088.659,531,FALSE,"1","04","04.1"
804111.6855,10085223.321,532,FALSE,"1","04","04.1"
803724.7803,10086784.9618,533,FALSE,"1","04","04.1"
799583.1568,10088322.9726,534,FALSE,"1","04","04.1"
797653.7893,10090632.0542,535,FALSE,"1","04","04.1"
795742.5856,10091095.1741,536,FALSE,"1","04","04.1"
794628.0166,10090211.1996,537,FALSE,"1","04","04.1"
793370.4519,10091343.8718,538,FALSE,"1","04","04.1"
790813.8577,10091331.0642,539,FALSE,"1","04","04.1"
786398.5,10095087.1056,540,FALSE,"1","04","04.1"
785154.6906,10096704.2229,541,FALSE,"1","04","04.1"
783411.8183,10096912.6007,542,FALSE,"1","04","04.1"
782483.3168,10097974.4591,543,FALSE,"1","04","04.1"
779611.2222,10098066.7085,544,FALSE,"1","04","04.1"
778329.2409,10098920.7287,545,FALSE,"1","04","04.1"
775980.4343,10101566.9982,546,FALSE,"1","04","04.1"
774953.7792,10101797.5666,547,FALSE,"1","04","04.1"
773034.7421,10104147.149,548,FALSE,"1","04","04.1"
773853.6143,10106413.9329,549,FALSE,"1","04","04.1"
774011.0831,10109932.9286,550,FALSE,"1","04","04.1"
772790.2581,10112972.9675,551,FALSE,"1","04","04.1"
773315.0467,10115688.1769,552,FALSE,"1","04","04.1"
776109.7228,10118186.4053,553,FALSE,"1","04","04.1"
777736.0454,10118608.3339,554,FALSE,"1","04","04.1"
778098.7872,10120762.3835,555,FALSE,"1","04","04.1"
777340.5064,10121257.238,556,FALSE,"1","04","04.1"
777856.477,10125745.8711,557,FALSE,"1","04","04.1"
776714.5662,10128230.8083,558,FALSE,"1","04","04.1"
777261.0324,10131506.6974,559,FALSE,"1","04","04.1"
777517.1498,10132364.2505,560,FALSE,"1","04","04.1"
780598.7087,10132010.0341,561,FALSE,"1","04","04.1"
782296.8857,10130133.4091,562,FALSE,"1","04","04.1"
783192.0911,10130102.4869,563,FALSE,"1","04","04.1"
785136.2559,10131762.2637,564,FALSE,"1","04","04.1"
786466.8857,10130269.5775,565,FALSE,"1","04","04.1"
785127.1063,10128024.4921,566,FALSE,"1","04","04.1"
785944.9175,10126144.9393,567,FALSE,"1","04","04.1"
787296.8503,10125947.4167,568,FALSE,"1","04","04.1"
787313.6965,10128324.9049,569,FALSE,"1","04","04.1"
789902.7339,10127504.8615,570,FALSE,"1","04","04.1"
791468.9291,10129466.7685,571,FALSE,"1","04","04.1"
794732.1667,10130788.6833,572,FALSE,"1","04","04.1"
798910.2589,10131748.6773,573,FALSE,"1","04","04.1"
801090.0617,10129280.8735,574,FALSE,"1","04","04.1"
800698.2399,10127964.5009,575,FALSE,"1","04","04.1"
802504.7673,10122945.5909,576,FALSE,"1","04","04.1"
804374.3983,10123014.9753,577,FALSE,"1","04","04.1"
804354.1349,10121780.9015,578,FALSE,"1","04","04.1"
805702.9301,10120907.8301,579,FALSE,"1","04","04.1"
802730.2101,10118233.4001,580,FALSE,"1","04","04.1"
802495.2259,10117009.5419,581,FALSE,"1","04","04.1"
804194.0301,10115455.2401,582,FALSE,"1","04","04.1"
806799.0401,10113901.7401,583,FALSE,"1","04","04.1"
808251.3301,10112088.6001,584,FALSE,"1","04","04.1"
810620.5801,10111198.6401,585,FALSE,"1","04","04.1"
812194.5101,10108976.7101,586,FALSE,"1","04","04.1"
812627.8501,10106306.7701,587,FALSE,"1","04","04.1"
811737.6501,10105562.3801,588,FALSE,"1","04","04.1"
813229.7401,10103827.9601,589,FALSE,"1","04","04.1"
816767.0601,10102260.2501,590,FALSE,"1","04","04.1"
818919.7501,10103572.8301,591,FALSE,"1","04","04.1"
821984.9801,10102690.7301,592,FALSE,"1","04","04.1"
822257.3801,10100839.1101,593,FALSE,"1","04","04.1"
823991.1001,10099298.4701,594,FALSE,"1","04","04.1"
825968.0001,10099301.7001,595,FALSE,"1","04","04.1"
830134.5801,10097440.3301,596,FALSE,"1","04","04.1"
833755.8801,10095061.1601,597,FALSE,"1","04","04.1"
835083.9301,10094836.8201,598,FALSE,"1","04","04.1"
837720.0823,10091244.9043,599,FALSE,"1","04","04.1"
841060.8219,10090356.6063,600,FALSE,"1","04","04.1"
846053.8301,10089707.1001,601,FALSE,"1","04","04.1"
848767.2801,10088728.7901,602,FALSE,"1","04","04.1"
854033.9201,10089429.1101,603,FALSE,"1","04","04.1"
855738.8401,10091974.4701,604,FALSE,"1","04","04.1"
860202.0901,10093206.3401,605,FALSE,"1","04","04.1"
862133.9001,10092229.1701,606,FALSE,"1","04","04.1"
865048.1801,10094099.6001,607,FALSE,"1","04","04.1"
866345.7701,10093939.3901,608,FALSE,"1","04","04.1"
868110.0701,10092206.0901,609,FALSE,"1","04","04.1"
871420.4201,10089887.1001,610,FALSE,"1","04","04.1"
870209.1901,10088704.3901,611,FALSE,"1","04","04.1"
869314.3201,10085873.5601,612,FALSE,"1","04","04.1"
867827.0835,10083037.7651,613,FALSE,"1","04","04.1"
867782.6499,10081950.4753,614,FALSE,"1","04","04.1"
870398.8569,10081376.4749,615,FALSE,"1","04","04.1"
871440.3701,10079881.6401,616,FALSE,"1","04","04.1"
871533.1869,10078159.8211,617,FALSE,"1","04","04.1"
874059.3901,10077819.6201,618,FALSE,"1","04","04.1"
877313.0001,10076291.7901,619,FALSE,"1","04","04.1"
878378.1601,10074795.8501,620,FALSE,"1","04","04.1"
879842.4301,10074521.3701,621,FALSE,"1","04","04.1"
880959.6501,10073122.9401,622,FALSE,"1","04","04.1"
883171.4805,10071901.9606,623,FALSE,"1","04","04.1"
886128.8789,10072239.0012,624,FALSE,"1","04","04.1"
786958.2247,9920678.8402,625,FALSE,"1","05","05.1"
789198.6196,9919114.7547,626,FALSE,"1","05","05.1"
790347.5616,9917138.3229,627,FALSE,"1","05","05.1"
789671.8821,9915290.882,628,FALSE,"1","05","05.1"
790180.8613,9911576.1474,629,FALSE,"1","05","05.1"
791510.3811,9909645.3564,630,FALSE,"1","05","05.1"
790591.6178,9908639.2874,631,FALSE,"1","05","05.1"
791258.4291,9907292.284,632,FALSE,"1","05","05.1"
789512.1885,9906827.6599,633,FALSE,"1","05","05.1"
791304.727,9904931.2642,634,FALSE,"1","05","05.1"
789956.6798,9903894.7667,635,FALSE,"1","05","05.1"
787195.7623,9902863.5654,636,FALSE,"1","05","05.1"
786357.0344,9901555.8678,637,FALSE,"1","05","05.1"
788094.4358,9897801.4935,638,FALSE,"1","05","05.1"
788185.282,9895533.3179,639,FALSE,"1","05","05.1"
789199.9485,9894034.4592,640,FALSE,"1","05","05.1"
788848.0443,9890508.9036,641,FALSE,"1","05","05.1"
788254.9886,9887219.847,642,FALSE,"1","05","05.1"
784344.4234,9884127.8487,643,FALSE,"1","05","05.1"
782807.1032,9880070.0455,644,FALSE,"1","05","05.1"
780121.2548,9879118.466,645,FALSE,"1","05","05.1"
777962.4296,9878982.5146,646,FALSE,"1","05","05.1"
775921.9638,9881563.2521,647,FALSE,"1","05","05.1"
775687.1657,9882745.7385,648,FALSE,"1","05","05.1"
771601.909,9882841.4022,649,FALSE,"1","05","05.1"
770210.1868,9882119.8109,650,FALSE,"1","05","05.1"
771246.8989,9880080.0282,651,FALSE,"1","05","05.1"
770381.6287,9878620.3357,652,FALSE,"1","05","05.1"
770618.2431,9876316.3595,653,FALSE,"1","05","05.1"
769906.9826,9875590.5313,654,FALSE,"1","05","05.1"
765381.1376,9876974.0121,655,FALSE,"1","05","05.1"
763443.2266,9874903.7309,656,FALSE,"1","05","05.1"
761287.6682,9874069.035,657,FALSE,"1","05","05.1"
759483.002,9872256.8132,658,FALSE,"1","05","05.1"
758803.9655,9873278.1206,659,FALSE,"1","05","05.1"
757150.9613,9872674.2058,660,FALSE,"1","05","05.1"
753837.5963,9872863.2471,661,FALSE,"1","05","05.1"
751066.9087,9874692.808,662,FALSE,"1","05","05.1"
745992.742,9873521.2012,663,FALSE,"1","05","05.1"
742566.4042,9873330.4415,664,FALSE,"1","05","05.1"
741334.8684,9870442.4449,665,FALSE,"1","05","05.1"
737900.2504,9868221.511,666,FALSE,"1","05","05.1"
736222.8699,9867581.653,667,FALSE,"1","05","05.1"
732710.5529,9868397.0107,668,FALSE,"1","05","05.1"
730970.3987,9869187.8389,669,FALSE,"1","05","05.1"
729823.624,9868582.5034,670,FALSE,"1","05","05.1"
727141.9799,9865501.4934,671,FALSE,"1","05","05.1"
725741.1004,9865902.4889,672,FALSE,"1","05","05.1"
724178.325,9865088.2746,673,FALSE,"1","05","05.1"
721067.0165,9865786.6651,674,FALSE,"1","05","05.1"
717488.252,9867636.633,675,FALSE,"1","05","05.1"
717219.9789,9868559.8246,676,FALSE,"1","05","05.1"
715248.4279,9869409.9784,677,FALSE,"1","05","05.1"
712653.9988,9872203.3506,678,FALSE,"1","05","05.1"
710683.2103,9872842.1622,679,FALSE,"1","05","05.1"
708819.9859,9872501.854,680,FALSE,"1","05","05.1"
707802.9666,9871447.2058,681,FALSE,"1","05","05.1"
706449.9606,9872253.2754,682,FALSE,"1","05","05.1"
705155.2101,9871495.6266,683,FALSE,"1","05","05.1"
703145.0517,9871462.5694,684,FALSE,"1","05","05.1"
698006.0136,9870108.8125,685,FALSE,"1","05","05.1"
696020.9423,9867850.3038,686,FALSE,"1","05","05.1"
693593.1717,9866472.9242,687,FALSE,"1","05","05.1"
690283.1621,9866717.0584,688,FALSE,"1","05","05.1"
689029.824,9869984.5867,689,FALSE,"1","05","05.1"
686309.2923,9871510.5084,690,FALSE,"1","05","05.1"
685434.2566,9872902.1282,691,FALSE,"1","05","05.1"
685171.5795,9875449.8595,692,FALSE,"1","05","05.1"
686769.307,9878678.3591,693,FALSE,"1","05","05.1"
686903.8303,9880613.7148,694,FALSE,"1","05","05.1"
688239.4614,9883397.8874,695,FALSE,"1","05","05.1"
687836.0015,9885552.7396,696,FALSE,"1","05","05.1"
690079.8568,9888917.1946,697,FALSE,"1","05","05.1"
690105.9551,9890695.291,698,FALSE,"1","05","05.1"
686927.0598,9889738.1052,699,FALSE,"1","05","05.1"
687447.5481,9893990.5664,700,FALSE,"1","05","05.1"
688410.8189,9895070.9054,701,FALSE,"1","05","05.1"
688488.2996,9897127.9888,702,FALSE,"1","05","05.1"
690601.2274,9899171.4768,703,FALSE,"1","05","05.1"
690573.214,9901395.6934,704,FALSE,"1","05","05.1"
693079.6253,9902630.9102,705,FALSE,"1","05","05.1"
695720.8276,9903274.2365,706,FALSE,"1","05","05.1"
696501.1856,9907825.0527,707,FALSE,"1","05","05.1"
697372.885,9908082.4063,708,FALSE,"1","05","05.1"
698246.0488,9910489.4669,709,FALSE,"1","05","05.1"
700798.429,9910843.3674,710,FALSE,"1","05","05.1"
701874.6504,9911729.6953,711,FALSE,"1","05","05.1"
702213.4889,9914168.489,712,FALSE,"1","05","05.1"
701702.438,9915281.5866,713,FALSE,"1","05","05.1"
704745.5068,9917842.9632,714,FALSE,"1","05","05.1"
705746.2948,9920318.7909,715,FALSE,"1","05","05.1"
706948.1593,9921429.3714,716,FALSE,"1","05","05.1"
708264.581,9928226.6607,717,FALSE,"1","05","05.1"
711772.9517,9933241.543,718,FALSE,"1","05","05.1"
712447.1017,9935881.3144,719,FALSE,"1","05","05.1"
713315.7506,9937323.5288,720,FALSE,"1","05","05.1"
712768.5455,9938410.5496,721,FALSE,"1","05","05.1"
710039.077,9940062.661,722,FALSE,"1","05","05.1"
711335.5448,9941970.7822,723,FALSE,"1","05","05.1"
714024.8913,9941721.6735,724,FALSE,"1","05","05.1"
715864.47,9943135.0437,725,FALSE,"1","05","05.1"
717587.4379,9946036.8696,726,FALSE,"1","05","05.1"
718928.3053,9946426.2994,727,FALSE,"1","05","05.1"
719130.5369,9947787.6823,728,FALSE,"1","05","05.1"
720720.416,9950023.6635,729,FALSE,"1","05","05.1"
720921.8707,9953266.7475,730,FALSE,"1","05","05.1"
726629.7934,9955766.2987,731,FALSE,"1","05","05.1"
726116.7911,9957870.7369,732,FALSE,"1","05","05.1"
727533.8449,9959952.6445,733,FALSE,"1","05","05.1"
729998.4378,9960156.939,734,FALSE,"1","05","05.1"
729204.4538,9963350.3837,735,FALSE,"1","05","05.1"
731702.1359,9962343.5863,736,FALSE,"1","05","05.1"
733007.2637,9960087.8008,737,FALSE,"1","05","05.1"
731935.2755,9958906.0114,738,FALSE,"1","05","05.1"
733812.8693,9957265.0737,739,FALSE,"1","05","05.1"
734947.7951,9954611.9912,740,FALSE,"1","05","05.1"
736931.2291,9953857.9325,741,FALSE,"1","05","05.1"
737905.3793,9952076.0798,742,FALSE,"1","05","05.1"
738643.8008,9948433.2506,743,FALSE,"1","05","05.1"
740498.2929,9947249.983,744,FALSE,"1","05","05.1"
741306.4335,9942004.7885,745,FALSE,"1","05","05.1"
743525.512,9940644.0231,746,FALSE,"1","05","05.1"
745903.8803,9939995.3485,747,FALSE,"1","05","05.1"
747304.8291,9940457.0378,748,FALSE,"1","05","05.1"
752266.4236,9938153.561,749,FALSE,"1","05","05.1"
752854.2174,9935031.4994,750,FALSE,"1","05","05.1"
751647.289,9931253.6207,751,FALSE,"1","05","05.1"
752125.9073,9929787.4548,752,FALSE,"1","05","05.1"
753713.3282,9928127.131,753,FALSE,"1","05","05.1"
754293.174,9926653.8228,754,FALSE,"1","05","05.1"
759354.1865,9927421.8223,755,FALSE,"1","05","05.1"
760867.0972,9929090.0106,756,FALSE,"1","05","05.1"
762221.7575,9929471.0077,757,FALSE,"1","05","05.1"
762901.7858,9931580.1532,758,FALSE,"1","05","05.1"
765992.4088,9933636.6582,759,FALSE,"1","05","05.1"
769199.086,9931929.6665,760,FALSE,"1","05","05.1"
773362.4504,9933428.6805,761,FALSE,"1","05","05.1"
777040.246,9932720.2994,762,FALSE,"1","05","05.1"
778523.5399,9930477.2404,763,FALSE,"1","05","05.1"
778325.9987,9929274.7302,764,FALSE,"1","05","05.1"
780032.1763,9927695.9681,765,FALSE,"1","05","05.1"
782230.0033,9927174.8518,766,FALSE,"1","05","05.1"
785470.0114,9924293.9581,767,FALSE,"1","05","05.1"
786958.2247,9920678.8402,768,FALSE,"1","05","05.1"
793990.5224,9831634.3699,769,FALSE,"1","06","06.1"
792219.2746,9829174.417,770,FALSE,"1","06","06.1"
791952.0287,9827573.1156,771,FALSE,"1","06","06.1"
792590.6143,9825667.0027,772,FALSE,"1","06","06.1"
791837.1833,9824604.4768,773,FALSE,"1","06","06.1"
792877.1665,9822335.6032,774,FALSE,"1","06","06.1"
793340.8036,9818104.8118,775,FALSE,"1","06","06.1"
788674.2635,9815836.0238,776,FALSE,"1","06","06.1"
787300.9226,9813552.7027,777,FALSE,"1","06","06.1"
785908.1653,9813597.1571,778,FALSE,"1","06","06.1"
784501.641,9811400.0731,779,FALSE,"1","06","06.1"
783396.7391,9808079.0447,780,FALSE,"1","06","06.1"
781822.8389,9806184.8553,781,FALSE,"1","06","06.1"
784734.2907,9804108.4082,782,FALSE,"1","06","06.1"
785016.8596,9801879.5693,783,FALSE,"1","06","06.1"
786626.57,9800819.124,784,FALSE,"1","06","06.1"
786956.7622,9797665.3061,785,FALSE,"1","06","06.1"
789606.1879,9794954.7333,786,FALSE,"1","06","06.1"
788769.0222,9792205.8418,787,FALSE,"1","06","06.1"
787055.6085,9791532.1108,788,FALSE,"1","06","06.1"
785549.9347,9788869.171,789,FALSE,"1","06","06.1"
783077.3482,9787622.6627,790,FALSE,"1","06","06.1"
781994.6697,9784216.9695,791,FALSE,"1","06","06.1"
779325.5685,9783302.5791,792,FALSE,"1","06","06.1"
779795.2757,9779669.2206,793,FALSE,"1","06","06.1"
780554.2739,9778626.8907,794,FALSE,"1","06","06.1"
782746.0699,9779416.3971,795,FALSE,"1","06","06.1"
784579.562,9777285.4613,796,FALSE,"1","06","06.1"
783537.1065,9775407.9928,797,FALSE,"1","06","06.1"
783237.5882,9771473.135,798,FALSE,"1","06","06.1"
784386.929,9770884.7014,799,FALSE,"1","06","06.1"
785539.4395,9768403.9793,800,FALSE,"1","06","06.1"
784400.6794,9767904.4521,801,FALSE,"1","06","06.1"
783814.3614,9765933.8516,802,FALSE,"1","06","06.1"
779789.5405,9764475.4871,803,FALSE,"1","06","06.1"
778769.3148,9765320.0342,804,FALSE,"1","06","06.1"
776352.5581,9763473.8493,805,FALSE,"1","06","06.1"
776243.8539,9761600.5026,806,FALSE,"1","06","06.1"
777644.5028,9761350.3479,807,FALSE,"1","06","06.1"
777952.2215,9755954.7508,808,FALSE,"1","06","06.1"
779440.2256,9754661.472,809,FALSE,"1","06","06.1"
778015.8511,9752036.2025,810,FALSE,"1","06","06.1"
774541.1375,9751909.1656,811,FALSE,"1","06","06.1"
773328.332,9751219.2404,812,FALSE,"1","06","06.1"
774036.3435,9747902.4426,813,FALSE,"1","06","06.1"
772886.9939,9745474.6448,814,FALSE,"1","06","06.1"
771032.1679,9744734.7096,815,FALSE,"1","06","06.1"
769520.456,9744956.0706,816,FALSE,"1","06","06.1"
768430.3746,9743404.5667,817,FALSE,"1","06","06.1"
769021.9771,9742356.8243,818,FALSE,"1","06","06.1"
771257.1633,9742646.7981,819,FALSE,"1","06","06.1"
774291.706,9740714.6553,820,FALSE,"1","06","06.1"
775044.1678,9739698.6594,821,FALSE,"1","06","06.1"
779786.3289,9738171.2247,822,FALSE,"1","06","06.1"
779755.6327,9735773.0577,823,FALSE,"1","06","06.1"
779074.0652,9734325.2705,824,FALSE,"1","06","06.1"
781039.372,9731495.3014,825,FALSE,"1","06","06.1"
779596.869,9729785.0489,826,FALSE,"1","06","06.1"
780069.9346,9728377.4721,827,FALSE,"1","06","06.1"
776651.6333,9718795.9787,828,FALSE,"1","06","06.1"
773625.7371,9715950.2859,829,FALSE,"1","06","06.1"
771727.1451,9716771.862,830,FALSE,"1","06","06.1"
770262.3294,9716934.1303,831,FALSE,"1","06","06.1"
769331.0797,9718213.1169,832,FALSE,"1","06","06.1"
766731.9446,9719113.5001,833,FALSE,"1","06","06.1"
763408.4915,9722948.7461,834,FALSE,"1","06","06.1"
762634.4301,9722687.686,835,FALSE,"1","06","06.1"
760823.1849,9724192.2185,836,FALSE,"1","06","06.1"
760723.9728,9726020.4791,837,FALSE,"1","06","06.1"
759207.1293,9726872.051,838,FALSE,"1","06","06.1"
760112.555,9728704.0456,839,FALSE,"1","06","06.1"
756443.6512,9729256.0984,840,FALSE,"1","06","06.1"
754317.1373,9730087.1072,841,FALSE,"1","06","06.1"
753883.036,9731610.3426,842,FALSE,"1","06","06.1"
749979.3586,9730682.4722,843,FALSE,"1","06","06.1"
747635.0357,9731303.9079,844,FALSE,"1","06","06.1"
746609.7803,9730600.1241,845,FALSE,"1","06","06.1"
744822.1808,9732727.0412,846,FALSE,"1","06","06.1"
745545.1142,9736225.2381,847,FALSE,"1","06","06.1"
743813.7437,9736173.834,848,FALSE,"1","06","06.1"
743149.7508,9737056.0843,849,FALSE,"1","06","06.1"
740971.3427,9736284.4757,850,FALSE,"1","06","06.1"
739325.6394,9734857.8552,851,FALSE,"1","06","06.1"
735907.2472,9735361.6282,852,FALSE,"1","06","06.1"
732204.8613,9732414.5289,853,FALSE,"1","06","06.1"
730895.6642,9733741.9915,854,FALSE,"1","06","06.1"
725210.8065,9735489.5879,855,FALSE,"1","06","06.1"
725050.2166,9736953.0987,856,FALSE,"1","06","06.1"
721842.0459,9737057.2905,857,FALSE,"1","06","06.1"
719270.8314,9739132.0505,858,FALSE,"1","06","06.1"
715393.0901,9744011.2156,859,FALSE,"1","06","06.1"
715548.3042,9745607.2194,860,FALSE,"1","06","06.1"
712330.1308,9747664.9917,861,FALSE,"1","06","06.1"
712188.3069,9749393.8465,862,FALSE,"1","06","06.1"
711224.4745,9750759.2757,863,FALSE,"1","06","06.1"
707934.7902,9752009.9074,864,FALSE,"1","06","06.1"
706743.9443,9755255.729,865,FALSE,"1","06","06.1"
703543.8226,9755101.817,866,FALSE,"1","06","06.1"
697829.3339,9755601.828,867,FALSE,"1","06","06.1"
695290.7,9754542.1796,868,FALSE,"1","06","06.1"
694809.4753,9757131.6513,869,FALSE,"1","06","06.1"
